' Espa\xc3\xb1a', 'ISS030-E-203945', 40.4, -2.6, 0.0, 0.0, 40.4, -2.6, 'NIKON D3S S/N: 2053892', '20120402', '232711', 212.0, 344.0, -43.0, '1/10', '1.6', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=203945'
' France', 'ISS030-E-203950', 44.3, 5.2, 0.0, 0.0, 44.3, 5.2, 'NIKON D3S S/N: 2053892', '20120402', '232903', 212.0, 356.0, -40.0, '1/20', '1.6', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=203950'
'Marsella', 'ISS030-E-203952', 44.3, 5.2, 43.2961743, 5.3699525, 44.3, 5.2, 'NIKON D3S S/N: 2053892', '20120402', '232904', 212.0, 356.0, -40.0, '1/5', '1.6', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=203952'
' France', 'ISS030-E-203958', 44.5, 5.5, 0.0, 0.0, 44.5, 5.5, 'NIKON D3S S/N: 2053892', '20120402', '232908', 212.0, 356.0, -40.0, '1/5', '1.6', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=203958'
' \xc3\x96sterreich', 'ISS030-E-203959', 48.0, 15.4, 0.0, 0.0, 48.0, 15.4, 'NIKON D3S S/N: 2053892', '20120402', '233112', 212.0, 9.0, -36.0, '1/20', '1.6', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=203959'
' \xc3\x96sterreich', 'ISS030-E-203973', 48.4, 16.8, 0.0, 0.0, 48.4, 16.8, 'NIKON D3S S/N: 2053892', '20120402', '233128', 212.0, 11.0, -36.0, '1/5', '1.6', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=203973'
' France', 'ISS030-E-204004', 50.0, 0.3, 0.0, 0.0, 50.0, 0.3, 'NIKON D3S S/N: 2053892', '20120403', '010503', 211.0, 19.0, -33.0, '1/4', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204004'
' Belgi\xc3\xab - Belgique - Belgien', 'ISS030-E-204010', 50.7, 4.2, 0.0, 0.0, 50.7, 4.2, 'NIKON D3S S/N: 2053892', '20120403', '010544', 211.0, 23.0, -32.0, '1/4', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204010'
' Polska', 'ISS030-E-204037', 51.8, 19.8, 0.0, 0.0, 51.8, 19.8, 'NIKON D3S S/N: 2053892', '20120403', '010822', 211.0, 40.0, -25.0, '1/4', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204037'
'Varsovia', 'ISS030-E-204048', 51.8, 21.5, 52.2319237, 21.0067265, 51.8, 21.5, 'NIKON D3S S/N: 2053892', '20120403', '010839', 211.0, 42.0, -24.0, '1', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204048'
' Polska', 'ISS030-E-204052', 51.8, 22.0, 0.0, 0.0, 51.8, 22.0, 'NIKON D3S S/N: 2053892', '20120403', '010844', 211.0, 43.0, -24.0, '1/4', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204052'
'greece', 'ISS030-E-204246', 39.3, 19.4, 39.000041, 21.9999569, 39.3, 19.4, 'NIKON D3S S/N: 2007931', '20120402', '215324', 212.0, 342.0, -44.0, '1/4', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204246'
'spain', 'ISS030-E-204709', 34.3, -11.0, 40.0028028, -4.003104, 34.3, -11.4, 'NIKON D3S S/N: 2007931', '20120402', '232443', 213.0, 329.0, -46.0, '0.3', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204709'
'', 'ISS030-E-204839', 44.9, -17.0, 0.0, 0.0, 44.9, -17.0, 'NIKON D3S S/N: 2007931', '20120403', '010138', 212.0, 357.0, -40.0, '0.3', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204839'
' \xe4\xb8\xad\xe5\x8d\x8e\xe4\xba\xba\xe6\xb0\x91\xe5\x85\xb1\xe5\x92\x8c\xe5\x9b\xbd/China', 'ISS030-E-204993', 48.6, 126.0, 0.0, 0.0, 48.6, 126.6, 'NIKON D3S S/N: 2007934', '20120401', '164525', 211.0, 21.0, -35.0, '1/4', '1.4', '12800', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=204993'
'italy', 'ISS030-E-205019', 41.2, 14.4, 42.6384261, 12.674297, 41.2, 14.4, 'NIKON D3S S/N: 2007934', '20120401', '225026', 212.0, 355.0, -44.0, '1/40', '1.4', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=205019'
' European Union', 'ISS030-E-205164', 51.7, 8.0, 0.0, 0.0, 51.7, 8.0, 'NIKON D3S S/N: 2007934', '20120402', '020249', 210.0, 42.0, -25.0, '1/5', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=205164'
'holland', 'ISS030-E-205205', 51.8, 12.1, 42.7876022, -86.1090828, 51.8, 12.1, 'NIKON D3S S/N: 2007934', '20120402', '020330', 210.0, 46.0, -23.0, '1/5', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=205205'
' \xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0', 'ISS030-E-205284', 46.7, 35.0, 0.0, 0.0, 46.7, 35.0, 'NIKON D3S S/N: 2007934', '20120402', '215703', 211.0, 4.0, -38.0, '1/10', '1.4', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=205284'
'spain', 'ISS030-E-205619', 43.1, 2.6, 40.0028028, -4.003104, 43.1, 2.6, 'NIKON D3S S/N: 2007934', '20120402', '232827', 212.0, 352.0, -41.0, '1/10', '1.4', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=205619'
'europa', 'ISS030-E-205765', 47.5, 13.8, 51.0000003, 9.9999997, 47.5, 13.8, 'NIKON D3S S/N: 2007934', '20120402', '233053', 212.0, 7.0, -37.0, '1/10', '1.4', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=205765'
'holland', 'ISS030-E-205815', 48.8, 18.1, 42.7876022, -86.1090828, 48.8, 18.1, 'NIKON D3S S/N: 2007934', '20120402', '233143', 212.0, 13.0, -35.0, '1/10', '1.4', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=205815'
' France', 'ISS030-E-206045', 49.7, -1.5, 0.0, 0.0, 49.7, -1.5, 'NIKON D3S S/N: 2007934', '20120403', '010443', 211.0, 17.0, -34.0, '0.4', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=206045'
'UK', 'ISS030-E-206141', 51.1, 7.6, 54.7023545, -3.2765753, 51.1, 7.6, 'NIKON D3S S/N: 2007934', '20120403', '010619', 211.0, 27.0, -30.0, '0.4', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=206141'
'France', 'ISS030-E-207866', 39.2, -4.6, 46.603354, 1.8883335, 39.2, -4.6, 'NIKON D3S S/N: 2007931', '20120402', '232640', 212.0, 341.0, -44.0, '0.3', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=207866'
'UK', 'ISS030-E-208099', 48.9, -4.9, 54.7023545, -3.2765753, 48.9, -4.9, 'NIKON D3S S/N: 2007931', '20120403', '010405', 212.0, 13.0, -35.0, '0.3', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208099'
'israel', 'ISS030-E-208769', 31.0, 31.8, 30.8760272, 35.0015196, 31.0, 31.8, 'NIKON D3S S/N: 2007934', '20120402', '201753', 213.0, 323.0, -47.0, '1/10', '1.4', '3200', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208769'
'ABAKO', 'ISS030-E-208771', 37.1, 16.7, 0.0, 0.0, 37.1, 16.7, 'NIKON D3S S/N: 2007934', '20120405', '203846', 212.0, 316.0, -36.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208771'
'DINOB', 'ISS030-E-208782', 38.7, 19.1, 0.0, 0.0, 38.7, 19.1, 'NIKON D3S S/N: 2007934', '20120405', '203925', 212.0, 320.0, -36.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208782'
' \xce\x95\xce\xbb\xce\xbb\xce\xac\xce\xb4\xce\xb1', 'ISS030-E-208788', 40.8, 22.6, 0.0, 0.0, 40.8, 22.6, 'NIKON D3S S/N: 2007934', '20120405', '204020', 212.0, 325.0, -36.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208788'
' \xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0', 'ISS030-E-208797', 45.8, 33.3, 0.0, 0.0, 45.8, 33.3, 'NIKON D3S S/N: 2007934', '20120405', '204249', 212.0, 339.0, -36.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208797'
' \xd0\xa0\xd0\xa4', 'ISS030-E-208817', 51.8, 42.6, 0.0, 0.0, 51.8, 42.6, 'NIKON D3S S/N: 2007934', '20120405', '222103', 211.0, 20.0, -30.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208817'
' \xd0\xa0\xd0\xa4', 'ISS030-E-208833', 51.7, 47.9, 0.0, 0.0, 51.7, 47.9, 'NIKON D3S S/N: 2007934', '20120405', '222156', 211.0, 26.0, -29.0, '1/15', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208833'
' Belgi\xc3\xab - Belgique - Belgien', 'ISS030-E-208848', 50.7, 5.1, 0.0, 0.0, 50.7, 5.1, 'NIKON D3S S/N: 2007934', '20120405', '235058', 211.0, 3.0, -33.0, '1/60', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208848'
' \xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0', 'ISS030-E-208862', 51.7, 24.3, 0.0, 0.0, 51.7, 24.3, 'NIKON D3S S/N: 2007934', '20120405', '235412', 211.0, 25.0, -29.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208862'
'Moscu', 'ISS030-E-208901', 49.6, 42.2, 55.4792046, 37.3273304, 49.6, 42.2, 'NIKON D3S S/N: 2007934', '20120405', '235717', 211.0, 45.0, -24.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208901'
' \xd0\xa0\xd0\xa4', 'ISS030-E-208909', 48.7, 45.9, 0.0, 0.0, 48.7, 45.9, 'NIKON D3S S/N: 2007934', '20120405', '235758', 211.0, 49.0, -22.0, '1/20', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208909'
' United Kingdom', 'ISS030-E-208919', 51.7, 1.9, 0.0, 0.0, 51.7, 1.9, 'NIKON D3S S/N: 2007934', '20120406', '012639', 211.0, 26.0, -29.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208919'
' European Union', 'ISS030-E-208936', 51.0, 10.2, 0.0, 0.0, 51.0, 10.2, 'NIKON D3S S/N: 2007934', '20120406', '012803', 211.0, 36.0, -26.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208936'
' European Union', 'ISS030-E-208956', 36.9, 141.0, 0.0, 0.0, 36.9, 141.9, 'NIKON D3S S/N: 2007934', '20120406', '120131', 212.0, 312.0, -34.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208956'
'', 'ISS030-E-208970', 40.4, 147.0, 0.0, 0.0, 40.4, 147.4, 'NIKON D3S S/N: 2007934', '20120406', '120300', 212.0, 320.0, -34.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208970'
' \xd0\xa0\xd0\xa4', 'ISS030-E-208983', 50.6, 115.0, 0.0, 0.0, 50.6, 115.1, 'NIKON D3S S/N: 2007934', '20120406', '182339', 211.0, 34.0, -27.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208983'
' T\xc3\xbcrkiye', 'ISS030-E-208997', 41.2, 31.5, 0.0, 0.0, 41.2, 31.5, 'NIKON D3S S/N: 2007934', '20120406', '194445', 212.0, 320.0, -33.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208997'
' \xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f', 'ISS030-E-209021', 44.6, 38.5, 0.0, 0.0, 44.6, 38.5, 'NIKON D3S S/N: 2007934', '20120406', '194624', 212.0, 329.0, -34.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209021'
' Kazakhstan', 'ISS030-E-209043', 50.2, 57.5, 0.0, 0.0, 50.2, 57.5, 'NIKON D3S S/N: 2007934', '20120406', '195009', 211.0, 354.0, -33.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209043'
'Valencia', 'ISS030-E-209051', 39.3, 4.4, 39.55773285, -0.299777427158372, 39.3, 4.4, 'NIKON D3S S/N: 2007934', '20120406', '211734', 212.0, 315.0, -33.0, '1/40', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209051'
'Valencia', 'ISS030-E-209052', 39.4, 4.6, 39.55773285, -0.299777427158372, 39.4, 4.6, 'NIKON D3S S/N: 2007934', '20120406', '211736', 212.0, 315.0, -33.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209052'
'', 'ISS030-E-209056', 40.2, 6.0, 0.0, 0.0, 40.2, 6.0, 'NIKON D3S S/N: 2007934', '20120406', '211759', 212.0, 317.0, -33.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209056'
' Hrvatska', 'ISS030-E-209074', 44.4, 14.1, 0.0, 0.0, 44.4, 14.1, 'NIKON D3S S/N: 2007934', '20120406', '211955', 212.0, 328.0, -34.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209074'
' Magyarorsz\xc3\xa1g', 'ISS030-E-209079', 46.2, 18.7, 0.0, 0.0, 46.2, 18.7, 'NIKON D3S S/N: 2007934', '20120406', '212055', 212.0, 334.0, -34.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209079'
' Rom\xc3\xa2nia', 'ISS030-E-209094', 47.8, 23.4, 0.0, 0.0, 47.8, 23.4, 'NIKON D3S S/N: 2007934', '20120406', '212153', 212.0, 340.0, -34.0, '1/20', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209094'
' Italia', 'ISS030-E-209158', 40.5, 14.3, 0.0, 0.0, 40.5, 14.3, 'NIKON D3S S/N: 2007934', '20120407', '202328', 212.0, 312.0, -30.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209158'
' Italia', 'ISS030-E-209165', 41.6, 16.4, 0.0, 0.0, 41.6, 16.4, 'NIKON D3S S/N: 2007934', '20120407', '202359', 212.0, 315.0, -30.0, '1/20', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209165'
' Rom\xc3\xa2nia', 'ISS030-E-209180', 46.0, 26.1, 0.0, 0.0, 46.0, 26.1, 'NIKON D3S S/N: 2007934', '20120407', '202612', 212.0, 327.0, -31.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209180'
' \xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0', 'ISS030-E-209191', 48.0, 32.0, 0.0, 0.0, 48.0, 32.0, 'NIKON D3S S/N: 2007934', '20120407', '202724', 211.0, 335.0, -32.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209191'
' \xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0', 'ISS030-E-209191', 48.0, 32.0, 0.0, 0.0, 48.0, 32.0, 'NIKON D3S S/N: 2007934', '20120407', '202724', 211.0, 335.0, -32.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209191'
'Lisboa', 'ISS030-E-209261', 41.1, -8.1, 38.7130574, -9.1380056, 41.1, -8.1, 'NIKON D3S S/N: 2007934', '20120407', '215605', 212.0, 313.0, -30.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209261'
' Portugal', 'ISS030-E-209261', 41.1, -8.1, 0.0, 0.0, 41.1, -8.1, 'NIKON D3S S/N: 2007934', '20120407', '215605', 212.0, 313.0, -30.0, '1/25', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209261'
' Espa\xc3\xb1a', 'ISS030-E-209264', 42.0, -6.4, 0.0, 0.0, 42.0, -6.4, 'NIKON D3S S/N: 2007934', '20120407', '215631', 212.0, 315.0, -30.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209264'
'Madrid', 'ISS030-E-209270', 43.1, -4.2, 40.52516075, -3.77181653956588, 43.1, -4.2, 'NIKON D3S S/N: 2007934', '20120407', '215702', 212.0, 318.0, -30.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209270'
'Madrid', 'ISS030-E-209270', 43.1, -4.2, 40.52516075, -3.77181653956588, 43.1, -4.2, 'NIKON D3S S/N: 2007934', '20120407', '215702', 212.0, 318.0, -30.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209270'
'Madrid', 'ISS030-E-209276', 43.4, -3.6, 40.52516075, -3.77181653956588, 43.4, -3.6, 'NIKON D3S S/N: 2007934', '20120407', '215711', 212.0, 319.0, -30.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209276'
' France', 'ISS030-E-209286', 47.1, 5.6, 0.0, 0.0, 47.1, 5.6, 'NIKON D3S S/N: 2007934', '20120407', '215910', 212.0, 330.0, -31.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209286'
' Belgi\xc3\xab - Belgique - Belgien', 'ISS030-E-209308', 51.3, 3.0, 0.0, 0.0, 51.3, 3.0, 'NIKON D3S S/N: 2007934', '20120407', '233521', 211.0, 356.0, -31.0, '1/40', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209308'
' European Union', 'ISS030-E-209320', 51.8, 13.2, 0.0, 0.0, 51.8, 13.2, 'NIKON D3S S/N: 2007934', '20120407', '233703', 211.0, 8.0, -31.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209320'
' \xe4\xb8\xad\xe5\x8d\x8e\xe4\xba\xba\xe6\xb0\x91\xe5\x85\xb1\xe5\x92\x8c\xe5\x9b\xbd/China', 'ISS030-E-209331', 41.8, 118.0, 0.0, 0.0, 41.8, 118.4, 'NIKON D3S S/N: 2007934', '20120408', '131958', 212.0, 311.0, -28.0, '1/40', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209331'
' \xe2\x80\x8f\xd8\xa7\xd9\x8a\xd8\xb1\xd8\xa7\xd9\x86\xe2\x80\x8e', 'ISS030-E-209368', 30.5, 55.5, 0.0, 0.0, 30.5, 55.5, 'NIKON D3S S/N: 2007934', '20120408', '162007', 212.0, 293.0, -21.0, '1/40', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209368'
' T\xc3\xbcrkmenistan', 'ISS030-E-209374', 36.2, 62.6, 0.0, 0.0, 36.2, 62.6, 'NIKON D3S S/N: 2007934', '20120408', '162218', 212.0, 301.0, -24.0, '1/40', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209374'
' \xd0\xa0\xd0\xa4', 'ISS030-E-209422', 50.6, 130.0, 0.0, 0.0, 50.6, 130.5, 'NIKON D3S S/N: 2007934', '20120408', '163536', 211.0, 22.0, -30.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209422'
' \xd0\xa0\xd0\xa4', 'ISS030-E-209436', 35.7, -8.5, 0.0, 0.0, 35.7, -8.5, 'NIKON D3S S/N: 2007934', '20120408', '205911', 212.0, 299.0, -23.0, '1/40', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209436'
'?\xc2\xbf?\xc2\xbf? Peninsula?', 'ISS030-E-209443', 38.0, -5.3, 41.2411668, -81.5526176, 38.0, -5.3, 'NIKON D3S S/N: 2007934', '20120408', '210006', 212.0, 303.0, -25.0, '1/40', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209443'
' Espa\xc3\xb1a', 'ISS030-E-209446', 38.2, -4.9, 0.0, 0.0, 38.2, -4.9, 'NIKON D3S S/N: 2007934', '20120408', '210012', 212.0, 303.0, -25.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209446'
'Espa\xc3\xb1a?', 'ISS030-E-209449', 38.9, -3.9, 40.0028028, -4.003104, 38.9, -3.9, 'NIKON D3S S/N: 2007934', '20120408', '210029', 212.0, 304.0, -25.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209449'
'Sevilla?', 'ISS030-E-209450', 39.0, -3.7, 37.3887565, -5.9947066, 39.0, -3.7, 'NIKON D3S S/N: 2007934', '20120408', '210032', 212.0, 304.0, -25.0, '1/30', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209450'
'Madrid', 'ISS030-E-209454', 40.6, -1.1, 40.52516075, -3.77181653956588, 40.6, -1.1, 'NIKON D3S S/N: 2007934', '20120408', '210112', 212.0, 307.0, -26.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209454'
'Madrid', 'ISS030-E-209455', 40.6, -1.1, 40.52516075, -3.77181653956588, 40.6, -1.1, 'NIKON D3S S/N: 2007934', '20120408', '210113', 212.0, 307.0, -26.0, '1/50', '2.8', '6400', '0.0', 0.0, 0.0, 'http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209455'
